OID_,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID
2746,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,245.647870159293660,-112.058164924284327,33.485811318090583,0.000000000000000,3/20/2026 8:51:26,346,6320
2747,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,197.750226261737538,-112.057131631738869,33.483265462617382,0.000000000000000,3/20/2026 8:51:27,347,346
2748,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,20.113240070850608,-112.058181145163417,33.484190261337488,0.000000000000000,3/20/2026 8:51:27,347,1186
2749,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,51.212589213301250,-112.057144896262344,33.486216880781662,0.000000000000000,3/20/2026 8:51:27,347,2679
2750,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,185.009226039654351,-112.061775901096510,33.483781133298443,0.000000000000000,3/20/2026 8:51:27,347,4240
2751,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,268.370197834687474,-112.059144041231619,33.481997345464599,0.000000000000000,3/20/2026 8:51:27,347,5424
2752,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,215.238465683305151,-112.059716709140403,33.484401928056940,0.000000000000000,3/20/2026 8:51:27,347,5855
2753,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,240.644931089168495,-112.058206717504603,33.485797610449332,0.000000000000000,3/20/2026 8:51:27,347,6321
2754,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,214.879503479288644,-112.057138667344176,33.483228485507894,0.000000000000000,3/20/2026 8:51:28,348,347
2755,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,23.922340461337257,-112.058169235299374,33.484226366683231,0.000000000000000,3/20/2026 8:51:28,348,1187
2756,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,50.214387035002296,-112.057110125172670,33.486240591828128,0.000000000000000,3/20/2026 8:51:28,348,2680
2757,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,193.066625754721883,-112.061777294383518,33.483743689636889,0.000000000000000,3/20/2026 8:51:28,348,4241
2758,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,270.203980224834595,-112.059188842909776,33.481994711857396,0.000000000000000,3/20/2026 8:51:28,348,5425
2759,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,213.509856718440460,-112.059743734955717,33.484372008407554,0.000000000000000,3/20/2026 8:51:28,348,5856
2760,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,235.971696305367090,-112.058247629477577,33.485782166124601,0.000000000000000,3/20/2026 8:51:28,348,6322
2761,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,228.822712018421271,-112.057152335211214,33.483192873493877,0.000000000000000,3/20/2026 8:51:29,349,348
2762,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,28.002566565089772,-112.058153792361324,33.484261537725978,0.000000000000000,3/20/2026 8:51:29,349,1188
2763,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,47.681220680864939,-112.057075114232774,33.486264057876014,0.000000000000000,3/20/2026 8:51:29,349,2681
2764,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,196.939191363436635,-112.061781213733113,33.483706395056586,0.000000000000000,3/20/2026 8:51:29,349,4242
2765,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,271.331687009070720,-112.059233738012722,33.481993646426524,0.000000000000000,3/20/2026 8:51:29,349,5426
2766,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,211.369043361856313,-112.059769648656726,33.484341412944318,0.000000000000000,3/20/2026 8:51:29,349,5857
2767,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,232.359016508432461,-112.058286764582931,33.485763808097921,0.000000000000000,3/20/2026 8:51:29,349,6323
2768,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,236.482251932995723,-112.057177917433890,33.483162262629349,0.000000000000000,3/20/2026 8:51:30,350,349
2769,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,28.002566565089772,-112.058135582612195,33.484295774466815,0.000000000000000,3/20/2026 8:51:30,350,1189
2770,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,47.681220680864939,-112.057040600959567,33.486288029634956,0.000000000000000,3/20/2026 8:51:30,350,2682
2771,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,195.909348346736408,-112.061791363797511,33.483669920121898,0.000000000000000,3/20/2026 8:51:30,350,4243
2772,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,271.760417439224398,-112.059278651980307,33.481993779792653,0.000000000000000,3/20/2026 8:51:30,350,5427
2773,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,207.353912729929618,-112.059794445751820,33.484310179127881,0.000000000000000,3/20/2026 8:51:30,350,5858
2774,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,229.745001335967032,-112.058323980886840,33.485742849539598,0.000000000000000,3/20/2026 8:51:30,350,6324
2775,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,239.990341371743455,-112.057211677020575,33.483137632174078,0.000000000000000,3/20/2026 8:51:31,351,350
2776,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,28.002566565089772,-112.058114499152467,33.484328841649230,0.000000000000000,3/20/2026 8:51:31,351,1190
2777,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,47.681220680864939,-112.057007393836770,33.486313246575641,0.000000000000000,3/20/2026 8:51:31,351,2683
2778,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,201.391854964632046,-112.061804449556249,33.483634086516162,0.000000000000000,3/20/2026 8:51:31,351,4244
2779,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,271.493297640838591,-112.059323555168106,33.481994650419026,0.000000000000000,3/20/2026 8:51:31,351,5428
2780,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,204.517740395516000,-112.059817822610469,33.484278198319494,0.000000000000000,3/20/2026 8:51:31,351,5859
2781,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,228.062020704044158,-112.058359543392314,33.485719974481889,0.000000000000000,3/20/2026 8:51:31,351,6325
2782,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,240.528492531383222,-112.057249110716782,33.483116953195463,0.000000000000000,3/20/2026 8:51:32,352,351
2783,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,28.002566565089772,-112.058089082219823,33.484359649897605,0.000000000000000,3/20/2026 8:51:32,352,1191
2784,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,47.681220680864939,-112.056976469333108,33.486340397221490,0.000000000000000,3/20/2026 8:51:32,352,2684
2785,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,218.499729845780536,-112.061816761865529,33.483598060342295,0.000000000000000,3/20/2026 8:51:32,352,4245
2786,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,270.527169600814887,-112.059368449372741,33.481995801264176,0.000000000000000,3/20/2026 8:51:32,352,5429
2787,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,203.306023920958239,-112.059838456912559,33.484244931822893,0.000000000000000,3/20/2026 8:51:32,352,5860
2788,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,227.257444139258126,-112.058393820408611,33.485695769559470,0.000000000000000,3/20/2026 8:51:32,352,6326
2789,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,238.314487154448329,-112.057288003277009,33.483098216987656,0.000000000000000,3/20/2026 8:51:33,353,352
2790,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,40.420261252877346,-112.058059966024828,33.484388163251324,0.000000000000000,3/20/2026 8:51:33,353,1192
2791,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,37.905147273855228,-112.056948886562310,33.486369942334960,0.000000000000000,3/20/2026 8:51:33,353,2685
2792,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,250.345456656379042,-112.061833121085172,33.483563228433468,0.000000000000000,3/20/2026 8:51:33,353,4246
2793,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,268.856253673994445,-112.059413349865594,33.481996777534498,0.000000000000000,3/20/2026 8:51:33,353,5430
2794,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,203.684168201064097,-112.059857095158065,33.484210849403176,0.000000000000000,3/20/2026 8:51:33,353,5861
2795,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,227.326814624433069,-112.058427230550663,33.485670733749359,0.000000000000000,3/20/2026 8:51:33,353,6327
2796,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,232.683018657808901,-112.057327106941329,33.483079786465197,0.000000000000000,3/20/2026 8:51:34,354,353
2797,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,40.420261252877346,-112.058039550911701,33.484421311315032,0.000000000000000,3/20/2026 8:51:34,354,1193
2798,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,37.905147273855228,-112.056923318712691,33.486400737120761,0.000000000000000,3/20/2026 8:51:34,354,2686
2799,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,292.472746961889072,-112.061860870942610,33.483534128906513,0.000000000000000,3/20/2026 8:51:34,354,4247
2800,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,266.481995593470003,-112.059458262934839,33.481997122188673,0.000000000000000,3/20/2026 8:51:34,354,5431
2801,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,205.667619526198337,-112.059874865631002,33.484176444801435,0.000000000000000,3/20/2026 8:51:34,354,5862
2802,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,227.759994991088604,-112.058460217586202,33.485645309088611,0.000000000000000,3/20/2026 8:51:34,354,6328
2803,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,222.018800682527143,-112.057365320375197,33.483060112951378,0.000000000000000,3/20/2026 8:51:35,355,354
2804,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,355.618261700744142,-112.058029148420715,33.484457706515265,0.000000000000000,3/20/2026 8:51:35,355,1194
2805,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,17.971644871913227,-112.056900233806516,33.486432857996839,0.000000000000000,3/20/2026 8:51:35,355,2687
2806,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,326.286350834218183,-112.061901678711024,33.483521969573474,0.000000000000000,3/20/2026 8:51:35,355,4248
2807,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,263.948225392553013,-112.059503167020964,33.481996374439042,0.000000000000000,3/20/2026 8:51:35,355,5432
2808,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,209.312672407552810,-112.059892907395181,33.484142139084312,0.000000000000000,3/20/2026 8:51:35,355,5863
2809,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,227.080489359378902,-112.058493240554370,33.485619917385939,0.000000000000000,3/20/2026 8:51:35,355,6329
2810,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,205.150462784730280,-112.057401014034710,33.483037419999512,0.000000000000000,3/20/2026 8:51:36,356,355
2811,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,353.149765777161520,-112.058027055346088,33.484495081688500,0.000000000000000,3/20/2026 8:51:36,356,1195
2812,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,12.948050368655274,-112.056881550645258,33.486466894589654,0.000000000000000,3/20/2026 8:51:36,356,2688
2813,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,325.010429250333402,-112.061942004084131,33.483535876122126,0.000000000000000,3/20/2026 8:51:36,356,4249
2814,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,261.956600141448632,-112.059547994750261,33.481994075745725,0.000000000000000,3/20/2026 8:51:36,356,5433
2815,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,212.832859438381547,-112.059912361310950,33.484108377294504,0.000000000000000,3/20/2026 8:51:36,356,5864
2816,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,225.975663365807577,-112.058526493491243,33.485594734707405,0.000000000000000,3/20/2026 8:51:36,356,6330
2817,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,193.595455517489597,-112.057431005188775,33.483009656189729,0.000000000000000,3/20/2026 8:51:37,357,356
2818,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,353.149765777161520,-112.058030486012157,33.484532423879720,0.000000000000000,3/20/2026 8:51:37,357,1196
2819,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,9.129974438572560,-112.056867698623577,33.486502512749659,0.000000000000000,3/20/2026 8:51:37,357,2689
2820,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,325.010429250333402,-112.061966877536022,33.483566964117017,0.000000000000000,3/20/2026 8:51:37,357,4250
2821,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,260.551242145511026,-112.059592657189555,33.481990126458555,0.000000000000000,3/20/2026 8:51:37,357,5434
2822,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,214.639490401626915,-112.059934344882606,33.484075721355254,0.000000000000000,3/20/2026 8:51:37,357,5865
2823,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,224.491120950476926,-112.058559385305358,33.485569225362816,0.000000000000000,3/20/2026 8:51:37,357,6331
2824,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,187.646683123800472,-112.057450010845230,33.482975893958503,0.000000000000000,3/20/2026 8:51:38,358,357
2825,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,353.149765777161520,-112.058035843564511,33.484569616958822,0.000000000000000,3/20/2026 8:51:38,358,1197
2826,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,9.129974438572560,-112.056857636594060,33.486539011215420,0.000000000000000,3/20/2026 8:51:38,358,2690
2827,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,325.010429250333402,-112.061992543302026,33.483597547116837,0.000000000000000,3/20/2026 8:51:38,358,4251
2828,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,259.726824402475415,-112.059637129186029,33.481984884718081,0.000000000000000,3/20/2026 8:51:38,358,5435
2829,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,216.436258477995580,-112.059958697311643,33.484044245441559,0.000000000000000,3/20/2026 8:51:38,358,5866
2830,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,222.605554724739164,-112.058591681536456,33.485543192307674,0.000000000000000,3/20/2026 8:51:38,358,6332
2831,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,183.138553945148715,-112.057460562456569,33.482939504129547,0.000000000000000,3/20/2026 8:51:39,359,358
2832,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,353.149765777161520,-112.058042680642160,33.484606636950879,0.000000000000000,3/20/2026 8:51:39,359,1198
2833,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,9.129974438572560,-112.056850510258911,33.486575992156055,0.000000000000000,3/20/2026 8:51:39,359,2691
2834,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,325.010429250333402,-112.062032652181145,33.483613577732200,0.000000000000000,3/20/2026 8:51:39,359,4252
2835,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,259.471715311124115,-112.059681434994147,33.481978734888344,0.000000000000000,3/20/2026 8:51:39,359,5436
2836,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,218.251391865797530,-112.059984226533686,33.484013425093394,0.000000000000000,3/20/2026 8:51:39,359,5867
2837,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,220.105798255731685,-112.058623156707384,33.485516469215248,0.000000000000000,3/20/2026 8:51:39,359,6333
2838,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,180.004581934771807,-112.057466537151527,33.482902387522202,0.000000000000000,3/20/2026 8:51:40,360,359
2839,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,20.045977000801344,-112.058058747909314,33.484636980580717,0.000000000000000,3/20/2026 8:51:40,360,1199
2840,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,9.129974438572560,-112.056846332194525,33.486613281005489,0.000000000000000,3/20/2026 8:51:40,360,2692
2841,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,257.678983106626958,-112.062077020871328,33.483618916774581,0.000000000000000,3/20/2026 8:51:40,360,4253
2842,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,259.788424823333287,-112.059725630309501,33.481972053841083,0.000000000000000,3/20/2026 8:51:40,360,5437
2843,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,220.097124377258780,-112.060010902006056,33.483983288032775,0.000000000000000,3/20/2026 8:51:40,360,5868
2844,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,216.305778861404065,-112.058653561086487,33.485488898749125,0.000000000000000,3/20/2026 8:51:40,360,6334
2845,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,178.165950844439351,-112.057468994942127,33.482864989933759,0.000000000000000,3/20/2026 8:51:41,361,360
2846,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,10.074516415439632,-112.058056611715571,33.484641920972194,0.000000000000000,3/20/2026 8:51:41,361,1200
2847,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,342.988545194321716,-112.056846057310040,33.486650724924900,0.000000000000000,3/20/2026 8:51:41,361,2693
2848,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,242.707340556591276,-112.062121839617490,33.483617259468701,0.000000000000000,3/20/2026 8:51:41,361,4254
2849,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,260.675766920047920,-112.059769789692226,33.481965208707855,0.000000000000000,3/20/2026 8:51:41,361,5438
2850,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,221.991216302019268,-112.060038708457370,33.483953870223701,0.000000000000000,3/20/2026 8:51:41,361,5869
2851,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,213.138262022217248,-112.058682491330202,33.485460250898448,0.000000000000000,3/20/2026 8:51:41,361,6335
2852,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,356.530090791375585,-112.057468998535413,33.482827529392864,0.000000000000000,3/20/2026 8:51:42,362,361
2853,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,359.175252883436031,-112.058041219981490,33.484677103084543,0.000000000000000,3/20/2026 8:51:42,362,1201
2854,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,325.700754272406698,-112.056850989060962,33.486687930580096,0.000000000000000,3/20/2026 8:51:42,362,2694
2855,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,223.863746724972572,-112.062165661233692,33.483609275629576,0.000000000000000,3/20/2026 8:51:42,362,4255
2856,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,262.143789842679325,-112.059813993990730,33.481958567369730,0.000000000000000,3/20/2026 8:51:42,362,5439
2857,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,223.947474099062163,-112.060067636904463,33.483925215122284,0.000000000000000,3/20/2026 8:51:42,362,5870
2858,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,210.926415921652620,-112.058709081462609,33.485430067140513,0.000000000000000,3/20/2026 8:51:42,362,6336
2859,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,177.569950357459817,-112.057467561230951,33.482790089065361,0.000000000000000,3/20/2026 8:51:43,363,362
2860,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,352.193214426094414,-112.058033381282328,33.484713899012505,0.000000000000000,3/20/2026 8:51:43,363,1202
2861,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,323.836971592325312,-112.056864075718011,33.486723604839767,0.000000000000000,3/20/2026 8:51:43,363,2695
2862,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,220.251838163820281,-112.062205298497290,33.483592217813168,0.000000000000000,3/20/2026 8:51:43,363,4256
2863,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,264.194992869808971,-112.059858315968540,33.481952497707724,0.000000000000000,3/20/2026 8:51:43,363,5440
2864,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,225.439182340160016,-112.060097684652405,33.483897373676932,0.000000000000000,3/20/2026 8:51:43,363,5871
2865,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,209.643397980680959,-112.058733632419333,33.485398702603462,0.000000000000000,3/20/2026 8:51:43,363,6337
2866,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,211.488276174812427,-112.057457268334417,33.482770404247148,0.000000000000000,3/20/2026 8:51:44,364,363
2867,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,347.632539051461094,-112.058034027171004,33.484751321276335,0.000000000000000,3/20/2026 8:51:44,364,1203
2868,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,323.836971592325312,-112.056889351615183,33.486754508134766,0.000000000000000,3/20/2026 8:51:44,364,2696
2869,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,230.022783787389443,-112.062236376612830,33.483565249868356,0.000000000000000,3/20/2026 8:51:44,364,4257
2870,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,266.596661387010954,-112.059902807727923,33.481947377343161,0.000000000000000,3/20/2026 8:51:44,364,5441
2871,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,226.893278721124318,-112.060128855294451,33.483870403579438,0.000000000000000,3/20/2026 8:51:44,364,5872
2872,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,209.265743290613869,-112.058756715528872,33.485366568607063,0.000000000000000,3/20/2026 8:51:44,364,6338
2873,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,211.488276174812427,-112.057457699525742,33.482783110631857,0.000000000000000,3/20/2026 8:51:45,365,364
2874,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,347.632539051461094,-112.058040125833472,33.484788420608425,0.000000000000000,3/20/2026 8:51:45,365,1204
2875,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,323.836971592325312,-112.056915841136274,33.486784734885113,0.000000000000000,3/20/2026 8:51:45,365,2697
2876,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,237.582220598050128,-112.062265395789794,33.483536662818715,0.000000000000000,3/20/2026 8:51:45,365,4258
2877,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,268.526147001647587,-112.059947490828478,33.481943588393108,0.000000000000000,3/20/2026 8:51:45,365,5442
2878,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,228.933199473869507,-112.060160857776452,33.483844118271712,0.000000000000000,3/20/2026 8:51:45,365,5873
2879,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,209.782121968252909,-112.058778930865856,33.485334010540662,0.000000000000000,3/20/2026 8:51:45,365,6339
2880,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,196.891666796184438,-112.057465994569085,33.482747015173842,0.000000000000000,3/20/2026 8:51:46,366,365
2881,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,347.632539051461094,-112.058049744095229,33.484825003709595,0.000000000000000,3/20/2026 8:51:46,366,1205
2882,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,323.836971592325312,-112.056930558235564,33.486819698107979,0.000000000000000,3/20/2026 8:51:46,366,2698
2883,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,215.581890440691041,-112.062299666517873,33.483512697041355,0.000000000000000,3/20/2026 8:51:46,366,4259
2884,,2,18.000000000000000,5.000000000000000,MAINT_3,Beverage Cart,431.306944922104151,269.807483040515649,-112.059992323947682,33.481941364623289,0.000000000000000,3/20/2026 8:51:46,366,5443
2885,,2,18.000000000000000,5.000000000000000,MAINT_4,Beverage Cart,466.725552020159284,231.601886365447058,-112.060193648080940,33.483818520002082,0.000000000000000,3/20/2026 8:51:46,366,5874
2886,,2,18.000000000000000,5.000000000000000,MAINT_5,Maintenance Cart,529.788930054992306,211.200970216668452,-112.058800888386344,33.485301331088472,0.000000000000000,3/20/2026 8:51:46,366,6340
2887,,2,18.000000000000000,5.000000000000000,GOLF_1,Golf Cart,840.083215782839602,182.186071959949288,-112.057489447784533,33.482715077993596,0.000000000000000,3/20/2026 8:51:47,367,366
2888,,2,18.000000000000000,5.000000000000000,GOLF_2,Golf Cart,1493.561445671860156,347.632539051461094,-112.058063406572387,33.484860674241226,0.000000000000000,3/20/2026 8:51:47,367,1206
2889,,2,18.000000000000000,5.000000000000000,GOLF_3,Golf Cart,1561.834212957391628,255.537900058865546,-112.056943715859532,33.486846824620457,0.000000000000000,3/20/2026 8:51:47,367,2699
2890,,2,18.000000000000000,5.000000000000000,GOLF_4,Golf Cart,853.644585098075140,243.163608654883831,-112.062336477681583,33.483493201194634,0.000000000000000,3/20/2026 8:51:47,367,4260
